entity	alias
Q15641851	Leptocroca (s.l.) vinaria
Q15642451	Eupithecia pulchokiana
Q15643654	Lichen
Q15648391	XRV
Q15651408	Agaricus squamosus f. aurantiacus
Q15651408	Hypholoma aurantiaca
Q15651408	Hypholoma aurantiacum
Q15651408	Naematoloma aurantiaca
Q15651408	Naematoloma aurantiacum
Q15651408	Psilocybe aurantiaca
Q15651408	Psilocybe ceres
Q15651408	Redlead Roundhead
Q15651408	Stropharia aurantiaca
Q15651408	Stropharia percevalii var. aurantiaca
Q15651408	Stropharia squamosa var. aurantiaca
Q15651408	Stropholoma aurantiacum
Q15651629	Athetis
Q15654585	Acontia
Q15658517	Lymantria
Q15658672	Cerura
Q15659074	Lymantria
Q15659098	Cerura
Q15659120	Lymantria
Q15659481	Western tussock moth
Q15664607	Antheraea
Q15664737	Antheraea
Q15665416	Saturnia tsinlingshanis
Q15666034	Trovadornica
Q15673389	Striped marlin
Q15673019	Banded pipefish
Q15674491	Nelson Bay orthoreovirus
Q15675201	Dysauxes
Q15678038	Nyctemera (Arctata) browni
Q15691037	Pulau reovirus
Q15693346	"Nannostomus sp. ""Black"""
Q15694087	Taylor's sea catfish
Q15694101	Jujubinus polychromus
Q15694664	Pez pipa de raya roja
Q15694781	Asprocottus herzensteini
Q15707595	Nirmus hypoleucus
Q15707860	Salpornis salvadori
Q15707861	Aethopyga magnifica
Q15707864	Orthotomus chloronotus
Q15707871	Phyllastrephus albigula
Q15707874	Herpsilochmus praedictus
Q15707875	Hypsipetes ganeesa
Q15707876	Herpsilochmus stotzi
Q15707879	Hypocnemis rondoni
Q15707884	Thalurania colombica
Q15707885	Fulica chathamensis
Q15707891	Enicurus borneensis
Q15707894	Myrmecocichla collaris
Q15707898	Macropygia heana
Q15707900	Knipolegus cabanisi
Q15707905	Sylvia balearica
Q15707906	Robsonius thompsoni
Q15707910	Aethopyga decorosa
Q15707911	Aethopyga jefferyi
Q15707913	Aethopyga guimarasensis
Q15707914	Carduelis aurelioi
Q15707915	Serinus hyposticta
Q15707926	Acrocephalus nijoi
Q15707926	Aguijan reed warbler
Q15708190	Buteo platypterus brunnescens
Q15708194	Cacatua galerita galerita
Q15708211	Pycnonotus flavescens leucops
Q15708217	Platysmurus leucopterus aterrimus
Q15708219	Cave Swiftlet
Q15708219	Collocalia linchi dodgei
Q15708222	Gallinula galeata sandvicensis
Q15736830	Moccas beetle
Q15725790	Oncorhynchus mykiss stonei
Q15725792	Oncorhynchus clarki stomias
Q15726981	Dudleveria
Q15727989	Guernella Richard
Q15728871	Karpathos Frog
Q15728986	Caucasian chiffchaff
Q15728986	Phylloscopus lorenzi
Q15729163	subfamily Masarinae
Q15729246	Celeus ochraceus
Q15729732	Valettiidae
Q15730405	Cnemaspis ranwellai
Q15731602	Asian desert sparrow
Q15731602	Passer zarudnyi
Q15732012	Chloroflexi
Q15708240	Phylloscopus collybita tristis
Q15708246	Turdus poliocephalus seebohmi
Q15708256	Lanius ludovicianus mearnsi
Q15708463	Brush spoon Lice
Q15709171	Peprilus alepidotus
Q15709245	Choctaw bass
Q15709388	Magnetic termite
Q15710794	Xyleutes eucalypti
Q15711338	Eurostopodus nigripennis
Q15711738	Sinoderces exilis
Q15712868	Isthmian mouse opossum
Q15715551	Cedar sculpin
Q15720708	Zygopinae
Q15738052	Tolmomyias sucunduri
Q15736253	Jumping weevil
Q15736396	Pine ladybird
Q15736484	Saproxylic weevil
Q15736568	Anogcodes ustulata
Q15738851	Pnoepyga mutica
Q15739166	Rhyacia
Q15740148	the Gnomefish family
Q15740565	Isochlora
Q15742465	Cryptobranchus bishopi
Q15746101	Dasypolia (Dasypolia) afghana
Q15750255	shiso
Q15750255	tía tô
Q15767030	Australian Magpie Moth
Q15770694	Erebia aethiopellus
Q15774529	Long-tailed Punch
Q15778644	Crescent Rockbrown
Q15777699	Tiger-mimic Admiral
Q15777851	Limenitis perga
Q15780803	Violet-tipped Crow
Q15781665	Dusky-striped Ringlet
Q15796566	Heath fritillary
Q15789560	Piliocolobus bouvieri
Q15793593	Elongated Freak
Q15801409	Chlosyne californica
Q15801565	Nicobarese Blind Bushbrown
Q15802514	Indecorous Five-ring
Q15802514	Western Five-ring
Q15803010	Himalayan five-ring
Q15861112	Compsibidion maculatum
Q15856308	Docohamus orientalis
Q15822223	Oncidium mulus
Q15823343	Oncidium hinnus
Q15830593	Agrotis
Q15839396	Oncidium coradinei
Q15846052	×Wilburchangara
Q15846054	×Tuckerara
Q15846056	×Stellamizutaara
Q15846057	×Stacyara
Q15846059	×Schombocatonia
Q15846060	×Scullyara
Q15846081	×Nuccioara
Q15846082	×Maymoirara
Q15846083	×Mizutara
Q15846084	×Mailamaiara
Q15846092	×Kraussara
Q15846093	×Kirchara
Q15846094	×Izumiara
Q15846095	×Hawkesara
Q15859043	Paradeucalion desertarum
Q15859567	Parandra
Q15859591	Parandra
Q15859696	Parandra
Q15859755	Parandra
Q15871172	Nesoptychias
Q15863208	Mallosia
Q15871644	Eupales
Q15975204	Anacamptiplatanthera
Q15975216	Bensteinia
Q15975219	Calassodia
Q15975226	Cephalorchis
Q15975252	Dactylocamptis
Q15978631	human being
Q15978779	Ornithocidium
Q15981124	Oniscomorpha
Q15940660	bear berry
Q15943512	Loja tyrannulet
Q15943524	Mistletoe tyrannulet
Q15943756	Tumbes pewee
Q15949884	cherry laurel
Q15949884	cherry-laurel
Q15949884	Prunus section Laurocerasus
Q15949884	Prunus subgenus Laurocerasus
Q15952800	Sporophila beltoni
Q15957236	Common green bottle fly
Q15957236	Sheep Blow Fly
Q16161933	Asplenium ×boydstoniae
Q16194276	Cinereous bulbul
Q16259497	Hepatocystis vassali
Q16261727	Seoul violet
Q16275766	Anatole zygia egaensis
Q16275824	Anisodes argentosa scioessa
Q16275902	Ascotis fortunata
Q16275948	Attacus dohertyi
Q16295369	Loricaria (plant)
Q16295530	Robinsonia (plant)
Q16326009	Amblypodia amantes var.
Q16326009	Amblypodia araxes
Q16326009	Narathura araxes
Q16326257	Limenitis libnites
Q16326257	Tarattia libnites
Q16326417	Calomera marginesignata
Q16326546	jewel bugs
Q16326572	Artemisiospiza nevadensis
Q16335299	Satarupa celebica nivescens
Q16335314	Hestinalis divona
Q16335314	Diadema divona
Q16354715	Juno
Q16364671	aluča
Q16364671	alucha plum
Q16364671	alycha
Q16364671	alycia
Q16383388	Orestias (Orchidaceae) elegans
Q16445458	Alcidodes richteri
Q16445463	Alcidodes leucospilus
Q16458655	Strobilanthes cernuus
Q16460078	Neopachystolini
Q16480014	X Clinomicromeria
Q16480022	Calicharis
Q16480041	× Urceocharis
Q16480041	X Urceocharis
Q16480151	Staghorn coral
Q16480257	Staghorn coral
Q16480286	Staghorn coral
Q16480543	Hookeria sect. Amblytropis
Q16481212	Starry cup coral
Q16481218	Staghorn coral
Q16481221	Staghorn coral
Q16481223	Staghorn coral
Q16493199	Arabis juresii
Q15872760	Athi short-toed lark
Q15873782	Ceará gnateater
Q15879807	Eurostopodus exul
Q15881126	Rallus crepitans
Q15881126	Rallus longirostris crepitans
Q15885444	genus Rhodognaphalon
Q15888147	Lymantrini
Q15889169	Zimmerius petersi
Q15894259	North Island saddleback
Q15896091	wild boar
Q15896091	Central European boar
Q15896429	Zizania latifolia
Q15906018	Polynesian tree snail
Q15918673	Peracchi's Nectar Bat
Q15926276	Pescatoria pallens
Q15929060	Neocerambyx oenochrous
Q15934780	× Achimenantha
Q15934780	×Achimenantha
Q15937898	Fucus undulates
Q16010067	Bermuda saw-whet owl
Q16034743	Olea capensis subsp. capensis
Q16034745	Olea capensis subsp. enervis
Q16039207	Arrhenodes minuta
Q16039207	Arrhenodes minutus
Q16055999	hueva mil
Q16060373	Zosterops kikuyuensis
Q16060543	Acoelorraphe
Q16069857	Laniarius major
Q16082198	Partula taeniata simulans
Q16082782	Macrogastra lineolata euzieriana
Q16089868	Formicivora paludicola
Q16120935	Iris 'Florentina'
Q16120935	Iris germanica var. florentina
Q16124851	T. alcaliphilus
Q16124880	T. hydrothermalis
Q16124892	T. stetteri
Q16124919	T. profundus
Q16753923	Ictidomys parvidens
Q16753960	parallel sapphire
Q16753986	Isoëtes caroliniana
Q16753987	Isoëtes maritima
Q16754106	Spilarctia imparilis
Q16754443	Lithosarctia (Ocnogynodes) goergneri
Q16754445	Lithosarctia (Ocnogynodes) kozlovi
Q16754446	Lithosarctia (Ocnogynodes) thomasi
Q16754447	Lithosarctia (Ocnogynodes) y-albulum
Q16754459	Mount Hamilton desertparsley
Q16754605	Harlequin mistletoe
Q16755582	Puncturevine Seed Weevil
Q16756241	Sagua De Tanamo Anole
Q16756244	Notata modica
Q16756429	Oeonosia pectinata
Q16756860	Paraspilarctia
Q16756920	Passiflora herbertiana insulae-howei
Q16757570	umber skipper
Q16758057	Ghate's Bush Frog
Q16529427	Antigone (genus)
Q16535326	Baltic ringed seal
Q16535326	Phoca hispida botnica
Q16536051	Carditida
Q16537600	Soft bindweed
Q16538816	×Brassanthe
Q16538849	×Brassophranthe
Q16540353	Clematis × aromatica
Q16540357	Clematis × cylindrica
Q16552296	Epipactis nordeniorum subsp. maricae
Q16554026	Pagoda termites
Q16571582	Silene italica nemoralis
Q16571585	Silene nutans dubia
Q16575672	Proholopterini
Q16578185	Ignavibacteriae
Q16590235	Leopardus guttulus
Q16590959	Slender broad-nosed bat
Q16590963	Brown-bellied broad-nosed bat
Q16593666	Louisianinidae
Q16605429	×Matsudaara
Q16609072	Morpho
Q16619434	Planctomycetacia
Q16626294	Darcey Bussell
Q16626294	Ausdecorum
Q16626349	Rosa 'John S. Armstrong'
Q16635925	Sylvia subalpina
Q16636560	Sulfolobus virus STSV1
Q16638985	Lathyrus linifolius montanus
Q16641164	H. quadrata
Q16662559	Chronic bee paralysis virus
Q16667880	Canarian wild olive
Q16667882	Olea europaea laperrinei
Q16667884	Olea europaea maroccana
Q16671538	family Ptereleotridae
Q16676993	Palaegithalus cuvieri
Q16687404	Alburnoides manyasensis
Q16710667	Ustuyrt Mountain Sheep
Q16718009	Black-tailed marmoset
Q16735730	Cissarobryo
Q16748022	Hemitriccus cohnhafti
Q16750176	Atychia formosa
Q16750177	Atychia keredjella
Q16750178	Atychia monotona
Q16752390	Dysauxes
Q16752394	Dysauxes
Q16752956	E. cavernicolus
Q16752965	Euriphene
Q16752966	Euriphene
Q16752985	Rio Santiago poison frog
Q16753155	Lasioglossum gotham
Q16753197	Hoplocypode occidentalis
Q16753245	Halicocephalus gingivalis
Q16753683	Himantopus mexicanus knudseni
Q16753799	Heteropsis
Q16977049	Schlectendalia chinensis
Q16977790	Oxychona bifaciata
Q16978196	TGNV
Q16978608	Adiantum grandifolium
Q16980965	Heterodera zeae
Q16981141	Myzostoma fuscomaculatum
Q16981390	Diskagma buttonii
Q16981828	Eudarcia
Q16981834	Eudarcia
Q16981890	Panthera pardus spelaea
Q16759102	Salvelinus alpinus oquassa
Q16759260	Tatargina
Q16759261	Tatargina
Q16759262	Tatargina
Q16759263	Tatargina
Q16760222	joyful holomelina
Q16815706	Papilio
Q16825697	P. formicans
Q16828745	SS British Drummer
Q16829155	Macrochelys apalachicolae
Q16829497	Aphelenchoidea
Q16835743	Austrodiscus lopesi
Q16982060	Anagotus fairburni
Q16982212	Apristurus garricki
Q16982422	Deckertichthys aureolus
Q16982505	Spectacle Swordtail
Q16982618	needle hakea
Q16982618	pin bush
Q16982618	silver needlewood
Q16982618	water tree
Q16982647	Haloarcula hispanica virus SH1
Q16982667	H. gomorrense
Q16982670	H. dombrowskii
Q16982675	H salifodinae
Q16982675	H. salifodinae
Q16982722	Hantaan virus
Q16983131	Parish's alumroot
Q16983131	seaside alumroot
Q16983373	Oncorhynchus clarkii humboldtensis
Q16983484	Ta rara
Q16983674	Isoëtes tegetiformans
Q16983680	Isoëtes toximontana
Q16983684	Isoëtes valida
Q16983802	P. mephitica
Q16984397	Lawsonia alexanderi
Q16984573	Sebastopol meadowfoam
Q16984769	Lobophora J. Agardh
Q16985080	Magnolia × thompsoniana
Q16985080	Magnolia ×thompsoniana
Q16985166	Maripa hantavirus
Q16985486	Mbr curvatus
Q16985486	Mbr. curvatus
Q16985491	Mbr. cuticularis
Q16985495	Mbr. filiformis
Q16985500	M gottschalkii
Q16985500	M. gottschalkii
Q16985504	Mbr thaueri
Q16985504	Mbr. thaueri
Q16985509	Mbr woesei
Q16985509	Mbr. woesei
Q16985513	Mbr. wolinii
Q16985517	M. halotolerans
Q16985521	M. methylutens
Q16985529	M. submarinus
Q16985533	M. frigidum
Q16985539	M. marinum
Q16985543	M. mahii
Q16985546	M. profundi
Q16985552	M. tindarius
Q16985555	M. hollandica
Q16985559	M. thermophila
Q16985564	M. endosymbiosus
Q16985569	M. concilii
Q16985572	M. stadtmaniae
Q16985577	M. marburgensis
Q16988919	P. abyssi
Q16988922	P. horikoshii
Q16988926	P. woesei
Q16989030	Thamnophis proximus rubrilineatus
Q16990946	Zamolxis
Q16991959	Hypermastus ryukeunsis
Q16992364	Cadlina sp.1
Q16992394	Semagystia
Q16992519	Mycosphaerella populorum
Q16992529	Phelsuma sundbergi sundbergi
Q16992594	Sloanea berteriana
Q16992655	P. abikonesis
Q16992841	swamp triggerplant
Q16992876	Macrochelys suwanniensis
Q16992888	Symphyonema paludosum
Q16993028	Small four-tooth moss
Q16993060	T. barophilus
Q16993064	T. chitonophagus
Q16993065	T. peptonophilus
Q16993083	T. volcanium
Q16993443	Corynorhinus townsendii virginianus
Q16993548	Xylosma hawaiiensis
Q16999237	Human mastadenovirus B
Q16999910	Sciurus niger shermani
Q17023009	Isoëtes riparia
Q17023010	Isoëtes prototypus
Q17023011	Isoëtes orcuttii
Q17023012	Isoëtes occidentalis
Q17023013	Isoëtes melanopoda
Q17023014	Isoëtes lithophila
Q17023015	Isoetes × jeffreyi
Q17023017	Isoëtes georgiana
Q17023018	Isoetes × foveolata
Q17023019	Isoëtes flaccida
Q17023020	Isoetes × fairbrothersii
Q17023021	Isoetes × eatonii
Q17023021	Isoetes ×eatonii
Q17023021	Isoëtes ×eatonii
Q17023022	Isoetes × dodgei
Q17023023	Isoëtes butleri
Q17023024	Isoetes × bruntonii
Q17023025	Isoetes × brittonii
Q17023026	Isoëtes boomii
Q17023028	Isoëtes acadiensis
Q17023039	Isoëtes tennesseensis
Q17023045	Isoetes setacea
Q17023050	Isoetes × pseudotruncata
Q17023069	Isoetes × michinokuana
Q17024204	Isoëtes tuckermanii
Q17024205	Isoetes × truncata
Q17024217	Isoëtes hopei
Q17024220	Isoetes heldreichii
Q17024228	Isoetes × echtuckeri
Q17024231	Isoetes delilei
Q17024234	Isoetes × carltaylori
Q17024235	Isoetes capensis
Q17024241	Isoetes biafrana
Q17024249	Isoetes aequinoctialis
Q17024325	Clinopodium acinos
Q16838902	Coccidiphila silvatica
Q16841633	Bifidobacterium thermacidophilum
Q16851296	Campylobacter lari
Q16851513	Legionella jeonii
Q16851590	Cano Delgadito virus
Q16861020	Petunia atkinsiana
Q16862969	Northern Dancing Frog
Q16862979	Beautiful Dancing Frog
Q16874551	× Rhodoxis
Q16875654	Heligosomoides
Q16883317	Calcarobiotus
Q16884927	Calcarobiotus
Q16889035	Fagus sylvatica ‘Asplenifolia’
Q16908474	P. rhodos
Q16908588	Clavaporania fitchorum
Q16910691	Sibaropsis hammittii
Q16918482	Rhododendron × pennsylvanicum
Q16925014	Pseudacris streckeri illinoensis
Q16930703	Ageratina concordia
Q16931757	Myodes glareolus skomerensis
Q16939016	Anaxyrus americanus copei
Q16939348	Moguai
Q16941185	Microdesminae
Q16941185	Wormfishes
Q16943667	Appalachian milkwort
Q16948781	Graphium
Q16950258	P. acidovorans
Q16950295	P. terrigena
Q16952050	Cotinis barthelemyi
Q16953074	Cryptodiaporthe melanocraspeda
Q16955875	Dent corn
Q16960139	shrubby mullein
Q16960195	P. alkanolytica
Q16961578	Varanus
Q16961578	Varanus albigularis angolensis
Q16964286	Blacktip Swordtail
Q16964443	Miyakea
Q16965552	P. taeniospiralis
Q16965912	alpine club moss
Q16966597	P. palleronii
Q16968862	P. pseudoflava
Q16969022	Ipomoea ×multifida
Q16969022	Ipomoea multifida
Q16969247	Isoëtes howellii
Q16974097	Microtus californicus scirpensis
Q16975018	Xanthomonas campestris pv. graminis
Q16975133	Pectobacterium carotovorum subsp. betavasculorum
Q16975423	Burkholderia calva
Q16975429	Burkholderia crenata
Q16975432	Burkholderia hispidae
Q16975437	Burkholderia kirkii
Q16975442	Burkholderia mamillata
Q16975447	Burkholderia nigropunctata
Q16975449	Burkholderia rigidae
Q16975455	Burkholderia schumannianae
Q16975460	Burkholderia verschuerenii
Q16975466	Burkholderia virens
Q16976117	Tarlmounia
Q16976435	Bacteriophage T3
Q16976435	Enterobacteria phage T3
Q16985580	M. fervidus
Q16985584	M. sociabilis
Q16985588	M. soehngenii
Q16985611	P. mesophilica
Q16985649	M. hansonii
Q16985768	Tiling's monkeyflower
Q16985895	Aricia icarioides missionensis
Q16986218	N. versiforme
Q16986614	Storeria occipitomaculata occipitomaculata
Q16986893	veined sainfoin
Q16987145	P. ferrophilus
Q16987423	Paramecium sonne
Q16987935	Phasianella entricosa
Q16988147	Māmaki
Q16988419	Populus jackii
Q16988612	Prunus dasycarpa
Q17037644	Pawuk
Q17046682	prolific false spleenwort
Q17064325	Macrae's spleenwort
Q17067062	palailaulii
Q17093858	Bonsey's hollyfern
Q17097067	Acinetobacter calcoaceticus var. lwoffii
Q17097067	Mima polymorpha
Q17114499	triploid fern
Q17114749	Hooker's dwarf polypody
Q17114780	Baldwin's dwarf polypody
Q17118204	Human mastadenovirus D
Q17131251	Isoetes fluitans
Q17131252	Isoetes giessii
Q17131284	Isoetes jaegeri
Q17131293	Isoetes × herb-wagneri
Q17131309	Isoetes jejuensis
Q17131309	Jeju quillwort
Q17131321	Isoetes hieronymi
Q17131397	Isoëtes macrospora
Q17131401	Isoetes melanotheca
Q17131408	Isoetes × marensis
Q17131440	Isoëtes novo-granadensis
Q17131485	Isoetes × novae-angliae
Q17131512	Isoetes sabatina
Q17131554	Isoetes tenella
Q17131836	Bupleurum frutiscens
Q17132644	Bupleurum sikkimensis
Q17133021	Siler latifolia
Q17133954	Anthriscus hispanica
Q17135376	Chaerophyllum novae-zealandiae
Q17135839	Peucedanum camerunensis
Q17140509	Selaginella darmandvillei
Q17140816	Pittosporum ×intermedium
Q17141247	Excechia nugatoria
Q17142731	Pseudechinolaena madagascariensis
Q17144068	Ulmus purpurea
Q17151900	Nepenthes sumagaya
Q17153618	Bronze-lined spinefoot
Q17155848	pink fringe tree
Q17156020	Ammodramus savannarum floridanus
Q17156820	Pityophthorus juglandis
Q17165388	Xanthocyparis vietnamensis
Q17165388	Callitropsis vietnamensis
Q17165388	Vietnamese Golden Cypress
Q17165418	Juniperus × pfitzeriana
Q17139884	Hymenophyllum leratii
Q17140132	Isoetes alstonii
Q17140150	Isoetes creussensis
Q17140355	Isoëtes araucaniana
Q17140390	Isoetes attenuata
Q17167538	Nephrolepis averyi
Q17167544	Nephrolepis copelandii
Q17167546	Nephrolepis medlerae
Q17167547	Nephrolepis pseudobiserrata
Q17169499	Microgramma recreense
Q17173283	mountain shield fern
Q17181638	Asplenium hungaricum
Q17181639	Asplenium liberiense
Q17181642	Asplenium centovallense
Q17181643	Asplenium iidanum
Q17181647	Asplenium lucrosum
Q17181650	Asplenium orellii
Q17181651	Asplenium chasmophilum
Q17181652	Asplenium reichlingii
Q17181654	Asplenium flagrum
Q17181655	Asplenium ruscinonense
Q17181658	Asplenium santamariae
Q17181659	Asplenium jacksonii
Q17181660	Asplenium tyrrhenicum
Q17181662	Asplenium mantoniae
Q17181663	Asplenium valgannense
Q17181664	Asplenium sarniense
Q17181667	Asplenium sollerense
Q17181668	Asplenium mendelianum
Q17181669	Asplenium virginicum
Q17181604	Asplenium barrancense
Q17181605	Asplenium contrei
Q17181606	Asplenium bavaricum
Q17181608	Asplenium genicoalitum
Q17181613	Asplenium heteroresiliens
Q17181614	Asplenium khaniense
Q17181616	Asplenium bouharmontii
Q17181617	Asplenium cyrnosardoum
Q17181618	Asplenium kokeense
Q17181619	Asplenium kitazawae
Q17181621	Asplenium diasii
Q17181622	Asplenium krameri
Q17181624	Asplenium brissaginense
Q17181626	Asplenium hopei
Q17181628	Asplenium lellingerianum
Q17181630	Asplenium dutartrei
Q17181631	Asplenium lacei
Q17181632	Asplenium lessinense
Q17181633	Leptochilus hemitomus
Q17181637	Asplenium lobmingense
Q17180374	Grammitis reptans Parris
Q17181594	Asplenium aran-tohanum
Q17181598	Asplenium badense
Q17181600	Asplenium clermontiae
Q17181602	Asplenium akaishiense
Q17181672	Asplenium sphenocookii
Q17181673	Asplenium waikamoi
Q17181677	Asplenium joncheerei
Q17181678	Asplenium stiriacum
Q17181680	Asplenium kenzoi
Q17181683	Asplenium suevicum
Q17181690	Asplenium tubalense
Q17181694	Dryopteris alejandrei
Q17181697	Dryopteris critica
Q17181699	Dryopteris deweveri
Q17181700	Dryopteris doeppii
Q17181701	Dryopteris gomerica
Q17181702	Dryopteris algonquinensis
Q17181703	Dryopteris gotenbaensis
Q17181709	Dryopteris lawalreei
Q17181711	Dryopteris mickelii
Q17181712	Dryopteris laschii
Q17181713	Dryopteris graeca
Q17181714	Dryopteris litardierei
Q17181716	Dryopteris doluchanovii
Q17181718	Dryopteris pseudocommixta
Q17181719	Dryopteris pseudohangchowensis
Q17181720	Dryopteris hisatsuana
Q17181721	Dryopteris mituii
Q17181722	Dryopteris loyalii
Q17181723	Dryopteris sardoa
Q17181725	Dryopteris madalenae
Q17181726	Dryopteris shibisanensis
Q17181727	Dryopteris vidyae
Q17181728	Dryopteris euxinensis
Q17181729	Dryopteris initialis
Q17181730	Dryopteris watanabei
Q17181731	Dryopteris mantoniae
Q17181732	Dryopteris miyazakiensis
